country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
31,France,10,10,1973-03-04,197303,31621,Union of Democrats for the Republic - Gaullists,UDR,60,106,999,1982,NA,NA,25.966,0,NA,178,473,1,10,,127,0,0,0,0,2.4,0,1.6,1.6,0,2.4,0,5.5,6.3,2.4,0,1.6,0,1.6,0,8.700000000000001,1.6,3.1,1.6,0.8,0,0,0,3.1,0,5.5,4.7,0,0,1.6,0,0,2.4,3.1,5.5,4.7,0,3.1,0,4.7,0,0,0,2.4,0,0,0,3.1,0,5.5,2.4,1.6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,2.4,3.2,10.2,1.6,2021a,N4LWT4
31,France,10,10,1973-03-04,197303,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,998,998,NA,NA,NA,3.41,0,NA,15,473,3,10,,156,0,6.4,0,0,0,1.3,1.3,1.9,3.8,0,0,7.7,4.5,1.3,3.8,5.100000000000001,0,1.3,0,1.9,5.8,3.8,1.3,1.3,0,1.9,0.6,3.2,0,1.9,2.6,0,0,3.8,0,0,0.6,1.3,4.5,2.6,0,3.2,0,5.8,0,0,0,0.6,1.3,0,0,1.9,0,4.5,2.6,2.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,2.6,9.6,7.100000000000001,2.6,2021a,3N8I92
31,France,10,10,1978-03-12,197803,31220,French Communist Party,PCF,20,106,999,1982,NA,NA,20.612,0,NA,86,474,1,10,,254,0,0,0,1.6,2,0.4,3.5,0,0,3.9,1.6,2,3.1,0,2.8,0.8,0,0.8,2,1.2,0,0,4.7,3.9,0,0,0,1.6,1.6,1.2,2.4,7.9,3.1,0,0,0,1.6,1.6,8.700000000000001,4.7,0,3.9,0,0,5.9,0,0,0,0,0,0.8,8.3,0,3.1,1.6,5.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.9,16.5,0,13.4,3.9,2021a,OPHBEQ
31,France,10,10,1978-03-12,197803,31320,Socialist Party,PS,30,106,999,1982,NA,NA,22.789,0,NA,102,474,1,10,,250,0,0.8,0,1.2,0,2.4,3.2,0,2.4,0,0.8,5.600000000000001,10.8,0.8,2,3.2,0,0.8,0.8,0.4,1.6,1.2,4,4.8,0,0.8,0,1.6,0.8,0.8,2.4,4.8,2.4,0.4,0,0,1.6,1.6,6.4,5.2,0,5.600000000000001,0,0,4,0,0,0,0,3.2,0.4,4,0,1.6,1.6,2.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.2,13.6,2,11.6,5.600000000000001,2021a,COQLPG
31,France,10,10,1978-03-12,197803,31621,Rally for the Republic - Gaullists,RPR,60,106,999,1982,NA,NA,22.835,0,NA,142,474,1,10,,146,0,2.7,0,0.7000000000000001,4.1,0,2.7,0.7000000000000001,1.4,4.1,1.4,6.8,3.4,3.4,0,0,0,0.7000000000000001,0,2.7,4.1,3.4,2.7,2.7,0,0,1.4,4.8,0,1.4,0,0,0,2.7,0,0,0.7000000000000001,1.4,5.5,4.1,0,2.7,0,2.7,0,2.7,0,2.1,4.1,0,1.4,1.4,0,2.7,2.7,2.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,5.4,6.8,9.6,2.7,2021a,ACCFCA
31,France,10,10,1978-03-12,197803,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,998,998,NA,NA,NA,1.87,0,NA,10,474,3,10,,156,0,6.4,0,0,0,1.3,1.3,1.9,3.8,0,0,7.7,4.5,1.3,3.8,5.100000000000001,0,1.3,0,1.9,5.8,3.8,1.3,1.3,0,1.9,0.6,3.2,0,1.9,2.6,0,0,3.8,0,0,0.6,1.3,4.5,2.6,0,3.2,0,5.8,0,0,0,0.6,1.3,0,0,1.9,0,4.5,2.6,2.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,2.6,9.6,7.100000000000001,2.6,2021a,S1OJPB
31,France,10,10,1978-03-12,197803,31624,Union for French Democracy,UDF,60,998,998,NA,NA,NA,22.017,0,NA,124,474,3,10,,55,1.818,0,0,0,0,0,0,0,0,0,0,0,3.636,0,0,5.455,0,5.455,1.818,0,1.818,3.636,0,0,0,3.636,0,1.818,5.455,5.455,3.636,0,0,20,0,0,5.455,5.455,0,3.636,3.636,7.273000000000001,0,0,0,0,0,0,0,0,0,0,0,10.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.909,0,21.818,3.636,0,2021a,2NQ9TT
31,France,10,10,1981-06-14,198106,31220,French Communist Party,PCF,20,106,999,1982,NA,NA,16.126,0,NA,43,474,1,10,,84,0,1.2,1.2,0,0,1.2,3.6,1.2,0,0,0,2.4,7.100000000000001,0,0,2.4,0,1.2,1.2,1.2,0,4.8,3.6,0,0,3.6,0,1.2,2.4,1.2,2.4,6,6,0,0,0,1.2,2.4,10.7,3.6,0,2.4,0,2.4,0,0,0,1.2,0,0,0,6,0,2.4,2.4,3.6,7.100000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.3,9.6,0,14.3,6,2021a,1U5ZLH
31,France,10,10,1981-06-14,198106,31320,Socialist Party,PS,30,106,999,1982,NA,NA,36.57,0,NA,268,474,1,10,,132,0,2.6,0,1.7,0.9,2.6,2.6,2.6,2.6,1.7,0,4.3,6.100000000000001,0,7,8.700000000000001,0,0,0,0,0,0.9,3.5,0.9,0,0,0,0.9,1.7,1.7,0.9,0.9,5.2,0,0,0,0,7.8,5.2,2.6,0,3.5,0,0,4.3,0,2.6,0,0,1.7,0,1.7,0,1.7,0.9,5.2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.8,5.3,0,7.8,5.2,2021a,5X7KN1
31,France,10,10,1981-06-14,198106,31621,Union for a New Majority - Gaullists/Conservatives,,60,106,999,1982,NA,NA,21.242,0,NA,80,474,2,10,,112,0,1.8,0,0,2.7,0,0,0.9,0,0,0,6.3,5.4,0.9,0,1.8,0,0.9,0,1.8,6.3,4.5,0,0,0,0,0.9,4.5,0.9,4.5,2.7,0,0,4.5,0,0,0.9,1.8,6.3,10.7,0,4.5,0,3.6,0,0,0,0.9,5.4,1.8,0,0.9,0,4.5,2.7,0.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,0,10.8,17,0,2021a,H4G9AE
31,France,10,10,1981-06-14,198106,31622,Union for a New Majority - Conservatives/Gaullists,,60,106,999,1982,NA,NA,2.72,0,NA,10,474,2,10,,112,0,1.8,0,0,2.7,0,0,0.9,0,0,0,6.3,5.4,0.9,0,1.8,0,0.9,0,1.8,6.3,4.5,0,0,0,0,0.9,4.5,0.9,4.5,2.7,0,0,4.5,0,0,0.9,1.8,6.3,10.7,0,4.5,0,3.6,0,0,0,0.9,5.4,1.8,0,0.9,0,4.5,2.7,0.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,0,10.8,17,0,2021a,BY3C7A
31,France,10,10,1981-06-14,198106,31624,Union for French Democracy,UDF,60,998,998,NA,NA,NA,18.945,0,NA,59,474,3,10,,55,1.818,0,0,0,0,0,0,0,0,0,0,0,3.636,0,0,5.455,0,5.455,1.818,0,1.818,3.636,0,0,0,3.636,0,1.818,5.455,5.455,3.636,0,0,20,0,0,5.455,5.455,0,3.636,3.636,7.273000000000001,0,0,0,0,0,0,0,0,0,0,0,10.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.909,0,21.818,3.636,0,2021a,WYFZJ7
31,France,10,10,1986-03-16,198603,31220,French Communist Party,PCF,20,106,999,1989,NA,NA,9.688,0,NA,32,556,1,10,,119,0,0,0.8,0,0,0.8,2.5,4.2,0,0.8,0.8,4.2,5.9,0,1.7,1.7,0,0.8,1.7,0,0,4.2,2.5,0.8,0,1.7,0,4.2,1.7,0.8,1.7,6.7,1.7,0,0,0,0.8,1.7,12.6,5.9,0,3.4,0,0.8,0,0,0.8,2.5,2.5,2.5,0,4.2,0,1.7,1.7,1.7,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.1,10,0,18.5,4.1,2021a,FILZYU
31,France,10,10,1986-03-16,198603,31320,Socialist Party,PS,30,106,999,1989,NA,NA,31.299,0,NA,198,556,1,10,,82,0,2.4,0,0,2.4,0,2.4,3.7,4.9,0,0,9.8,3.7,0,0,3.7,0,0,0,0,0,2.4,2.4,2.4,0,0,0,2.4,0,6.100000000000001,3.7,1.2,3.7,0,0,0,1.2,1.2,12.2,6.100000000000001,0,3.7,0,1.2,0,0,0,2.4,4.9,1.2,0,2.4,0,0,1.2,1.2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.6,6,0,18.3,2.4,2021a,766UB8
31,France,10,10,1986-03-16,198603,31621,Union for a New Majority - Gaullists/Conservatives,,60,106,999,1989,NA,NA,26.843,0,NA,146,556,1,10,,79,0,2.5,0,0,2.5,0,0,1.3,3.8,0,0,7.600000000000001,1.3,0,1.3,2.5,0,0,0,1.3,12.7,5.100000000000001,1.3,0,0,0,0,3.8,0,2.5,6.3,0,0,7.600000000000001,0,0,1.3,2.5,2.5,3.8,0,2.5,0,3.8,0,1.3,0,6.3,2.5,2.5,0,0,0,1.3,1.3,1.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5,1.3,20.3,6.3,0,2021a,BDKP6Q
31,France,10,10,1986-03-16,198603,31622,Union for a New Majority - Conservatives/Gaullists,,60,998,998,NA,NA,NA,1.92,0,NA,4,556,3,10,,112,0,1.8,0,0,2.7,0,0,0.9,0,0,0,6.3,5.4,0.9,0,1.8,0,0.9,0,1.8,6.3,4.5,0,0,0,0,0.9,4.5,0.9,4.5,2.7,0,0,4.5,0,0,0.9,1.8,6.3,10.7,0,4.5,0,3.6,0,0,0,0.9,5.4,1.8,0,0.9,0,4.5,2.7,0.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,0,10.8,17,0,2021a,5NRHST
31,France,10,10,1986-03-16,198603,31624,Union for French Democracy,UDF,60,998,998,NA,NA,NA,15.829,0,NA,128,556,3,10,,55,1.818,0,0,0,0,0,0,0,0,0,0,0,3.636,0,0,5.455,0,5.455,1.818,0,1.818,3.636,0,0,0,3.636,0,1.818,5.455,5.455,3.636,0,0,20,0,0,5.455,5.455,0,3.636,3.636,7.273000000000001,0,0,0,0,0,0,0,0,0,0,0,10.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.909,0,21.818,3.636,0,2021a,KR6FY1
31,France,10,10,1986-03-16,198603,31720,National Front,FN,70,106,999,1989,NA,NA,9.828,0,NA,35,556,1,10,,670,29.104,0.746,0.299,0,2.687,0,0,2.09,2.239,0.448,0.896,2.687,1.642,0.448,0,2.388,0.149,4.776,1.194,1.94,7.91,0.746,0,0,0,0.299,0.299,0.746,0,0.448,0.896,0,0,0,0,0,1.493,1.343,0.746,0,1.194,1.343,0.299,4.627,0.896,8.06,0,4.179,1.493,0,4.03,1.642,1.045,0.299,0.597,0,1.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.254,0,7.91,0.746,0.299,2021a,CG98N6
31,France,10,10,1988-06-05,198806,31220,French Communist Party,PCF,20,106,999,1989,NA,NA,11.175,0,NA,24,555,1,10,,55,0,0,0,0,0,0,3.6,1.8,0,0,0,3.6,3.6,0,1.8,1.8,0,1.8,1.8,0,0,3.6,3.6,0,0,3.6,0,1.8,1.8,0,1.8,3.6,1.8,0,0,0,1.8,1.8,9.1,3.6,0,3.6,0,1.8,0,1.8,0,5.5,1.8,5.5,0,9.1,0,3.6,1.8,1.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.8,7.2,0,12.7,3.6,2021a,UO1X6N
31,France,10,10,1988-06-05,198806,31320,Socialist Party,PS,30,106,999,1989,NA,NA,36.557,0,NA,260,555,1,10,,118,0,1.7,0,0,1.7,0,3.4,1.7,5.100000000000001,0,0,3.4,5.9,0.8,0,2.5,0,1.7,0,0,0.8,4.2,1.7,1.7,0,0,0,2.5,0,4.2,2.5,0.8,1.7,0.8,0,0,1.7,2.5,12.7,5.9,0,5.9,0,1.7,0,0,0,0,3.4,1.7,0,1.7,0,1.7,4.2,5.100000000000001,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.6,4.2,1.6,18.6,3.4,2021a,QDRHHB
31,France,10,10,1988-06-05,198806,31621,Union for a New Majority - Gaullists/Conservatives,,60,106,999,1989,NA,NA,19.076,0,NA,123,555,1,10,,47,0,2.1,0,0,2.1,0,2.1,0,10.6,0,0,4.3,2.1,4.3,0,2.1,0,0,0,0,10.6,4.3,0,0,0,0,0,4.3,0,2.1,2.1,0,0,4.3,0,0,0,0,6.4,8.5,0,4.3,0,0,0,2.1,0,0,8.5,0,0,0,0,4.3,0,4.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,0,14.9,14.9,2.1,2021a,HVYKAL
31,France,10,10,1988-06-05,198806,31622,Union for a New Majority - Conservatives/Gaullists,,60,998,998,NA,NA,NA,2.73,0,NA,8,555,3,10,,112,0,1.8,0,0,2.7,0,0,0.9,0,0,0,6.3,5.4,0.9,0,1.8,0,0.9,0,1.8,6.3,4.5,0,0,0,0,0.9,4.5,0.9,4.5,2.7,0,0,4.5,0,0,0.9,1.8,6.3,10.7,0,4.5,0,3.6,0,0,0,0.9,5.4,1.8,0,0.9,0,4.5,2.7,0.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,0,10.8,17,0,2021a,B6R9UD
31,France,10,10,1988-06-05,198806,31624,Union for French Democracy,UDF,60,998,998,NA,NA,NA,18.574,0,NA,130,555,3,10,,55,1.818,0,0,0,0,0,0,0,0,0,0,0,3.636,0,0,5.455,0,5.455,1.818,0,1.818,3.636,0,0,0,3.636,0,1.818,5.455,5.455,3.636,0,0,20,0,0,5.455,5.455,0,3.636,3.636,7.273000000000001,0,0,0,0,0,0,0,0,0,0,0,10.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.909,0,21.818,3.636,0,2021a,7Z219G
31,France,10,10,1988-06-05,198806,31720,National Front,FN,70,998,998,NA,NA,NA,9.788,0,NA,1,555,3,10,,372.5,16.552,0.373,0.149,0,4.01,0,0,1.045,1.119,2.224,1.114,3.343,3.488,0.224,0,1.194,0.075,2.388,1.264,0.97,5.289,2.373,0.667,0,0,2.816,0.149,0.373,0,0.224,0.448,0,0,0.667,0,0,4.746,0.672,0.373,0,1.264,0.672,0.149,10.98,0.448,11.363,0,8.09,0.746,0,2.015,0.8210000000000001,1.189,2.149,0.299,0,1.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.96,0.667,5.955,0.373,0.149,2021a,PYZNO1
31,France,10,10,1993-03-21,199303,31110,The Greens,Les Verts,10,106,999,1994,NA,NA,7.84,0,NA,0,577,1,10,,65,15.385,0,0,1.538,0,1.538,1.538,4.615,0,0,0,3.077,4.615,0,0,4.615,0,0,0,0,1.538,3.077,6.154,0,0,0,0,1.538,0,0,0,0,0,0,0,0,15.385,3.077,6.154,7.692,0,4.615,0,0,1.538,0,0,0,0,0,0,1.538,0,3.077,3.077,0,4.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.154,6.154,1.538,13.846,3.077,2021a,IJNKNR
31,France,10,10,1993-03-21,199303,31220,French Communist Party,PCF,20,106,999,1994,NA,NA,9.14,0,NA,23,577,1,10,,147,6.803,0,0,2.041,0.68,1.361,3.401,2.721,0.68,0,1.361,4.082,2.721,0.68,0,2.041,0.68,1.361,0,2.041,0,0.68,2.041,1.361,0.68,2.041,0.68,4.082,5.442,1.361,2.041,12.245,1.361,0,0,0,0,1.361,6.803,8.163,0,2.721,0,0,0,0,0,0.68,0,0,0,5.442,0,2.721,1.361,2.721,1.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.095,15.646,0,14.966,4.762,2021a,DNWVB5
31,France,10,10,1993-03-21,199303,31320,Socialist Party,PS,30,106,999,1994,NA,NA,19.04,0,NA,57,577,1,10,,125,6.4,0,0,0.8,0.8,0,3.2,3.2,3.2,0,0,4,4.8,0.8,0,3.2,0,2.4,0,1.6,0.8,1.6,2.4,2.4,0,0,0.8,3.2,4.8,4.8,1.6,2.4,0,0.8,0,0,3.2,1.6,6.4,8.8,0,4.8,0,0,0,0,0,0.8,0.8,0,0,3.2,0,3.2,1.6,3.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.2,7.2,1.6,15.2,3.2,2021a,Z64SGH
